dish_id,image_path,calories,calorie_level,mass,fat,carb,protein,split
dish_1568144879,,127.808182,low,278.0,4.360533,22.369692,2.583857,train
dish_1558380527,,385.952026,low,112.0,30.576,4.704,21.616001,train
dish_1551136264,,115.200005,low,72.0,10.8,6.48,1.44,train
dish_1558028690,,23.76,low,66.0,0.066,5.94,0.33,train
dish_1564605293,,404.167999,medium,152.0,14.287999,50.920002,17.024,train
dish_1551493854,,399.736023,low,116.0,31.667999,4.872,22.388,train
dish_1558636388,,24.0,low,96.0,0.288,4.8,1.728,train
dish_1561665422,,571.39386,medium,385.0,15.953769,24.421902,80.548927,train
dish_1566415558,,169.100739,low,234.0,14.586706,12.861994,14.924493,train
dish_1572974428,,0.0,low,74.0,0.0,0.0,0.0,train
dish_1572901583,,0.0,low,143.0,0.0,0.0,0.0,train
dish_1565035858,,375.227997,low,531.0,6.709,23.677,55.419998,train
dish_1551307258,,43.200001,low,45.0,0.675,9.45,1.53,train
dish_1565030391,,609.333923,medium,313.0,37.047943,12.058959,52.597542,train
dish_1563911156,,140.448929,low,96.0,4.935409,5.319837,17.850359,train
dish_1558723894,,757.612976,medium,405.0,50.550999,68.302002,26.312002,train
dish_1568405306,,421.239746,medium,336.0,24.294468,15.891708,35.916676,train
dish_1567537252,,464.459564,medium,303.0,25.214239,17.229736,39.963154,train
dish_1565195398,,135.37854,low,126.0,4.812195,18.777807,4.224878,train
dish_1551395987,,52.32,low,24.0,0.696,10.799999,1.44,train
dish_1551488691,,32.330002,low,53.0,0.265,7.95,0.583,train
dish_1575997210,,0.0,low,3.0,0.0,0.0,0.0,train
dish_1566923030,,396.799988,low,226.0,25.368999,33.673996,10.643001,train
dish_1561667238,,268.80484,low,165.0,12.344784,15.250226,23.481403,train
dish_1568060746,,778.819946,medium,395.0,53.007999,12.233,64.398003,train
dish_1563393341,,27.965,low,119.0,0.436333,5.196334,1.745333,train
dish_1558629013,,26.400002,low,80.0,0.24,6.4,0.56,train
dish_1565811588,,348.484161,low,263.0,21.454355,7.568845,31.213434,train
dish_1563305883,,83.052505,low,77.0,7.017997,4.055908,2.14745,train
dish_1575923893,,0.0,low,115.0,0.0,0.0,0.0,train
dish_1551488737,,22.559999,low,48.0,0.048,5.76,0.432,train
dish_1550771984,,66.299995,low,142.0,0.564,15.336,1.476,train
dish_1562687527,,203.221603,low,210.0,13.594805,18.88726,3.396128,train
dish_1558116201,,313.585999,low,91.0,24.843,3.822,17.563,train
dish_1564170071,,14.0,low,35.0,0.035,3.15,0.385,train
dish_1562687554,,409.334595,medium,281.0,23.747805,42.104256,9.005127,train
dish_1558639907,,10.440001,low,58.0,0.116,2.262,0.522,train
dish_1565119698,,222.235489,low,308.0,10.575852,13.186614,19.411322,train
dish_1560975601,,233.935638,low,253.0,8.421075,17.945927,22.794699,train
dish_1550791160,,40.559998,low,78.0,0.156,10.92,0.234,train
dish_1551236011,,281.720001,low,307.0,4.474,21.995998,38.446003,train
dish_1558721587,,95.489998,low,90.0,2.16,19.799999,2.79,train
dish_1558723047,,31.620001,low,93.0,0.186,7.44,0.744,train
dish_1562777068,,236.723511,low,236.0,15.213988,10.770336,14.960756,train
dish_1559846363,,154.262009,low,286.0,0.488,39.681999,1.996,train
dish_1562603598,,175.259506,low,156.0,7.332731,21.785269,6.306293,train
dish_1550860747,,39.5,low,79.0,0.079,10.27,0.395,train
dish_1550778856,,64.919998,low,12.0,5.04,0.168,4.44,train
dish_1562700760,,370.130035,low,418.0,18.338949,16.083405,35.965889,train
dish_1551378179,,326.838013,low,136.0,27.217001,17.208,11.199,train
dish_1572887017,,0.0,low,274.0,0.0,0.0,0.0,train
dish_1563480476,,517.897095,medium,332.0,21.6411,15.248222,60.135342,train
dish_1550790874,,87.5,low,35.0,5.25,0.0,9.099999,train
dish_1562947436,,282.382019,low,242.0,14.62,28.053999,11.22,train
dish_1551222759,,14.8,low,37.0,0.074,3.33,0.74,train
dish_1559240089,,202.821503,low,385.0,0.969884,51.542568,2.443778,train
dish_1575481406,,0.0,low,27.0,0.0,0.0,0.0,train
dish_1551222877,,104.639999,low,48.0,1.392,21.599998,2.88,train
dish_1551236949,,43.860001,low,102.0,0.306,9.18,3.468,train
dish_1557862696,,19.25,low,77.0,0.231,3.85,1.386,train
dish_1563824339,,85.339996,low,175.0,4.087,12.075,2.098,train
dish_1551221853,,24.25,low,97.0,0.291,4.85,1.746,train
dish_1563997386,,215.884918,low,238.0,15.762681,18.095463,4.212677,train
dish_1572033988,,0.0,low,202.0,0.0,0.0,0.0,train
dish_1566587102,,213.599411,low,146.0,7.505935,8.090585,27.147421,train
dish_1560801041,,432.244263,medium,292.0,10.663426,63.245892,25.670122,train
dish_1550775393,,402.750031,medium,166.0,30.093002,28.189999,12.973,train
dish_1551222935,,6.56,low,16.0,0.032,1.6,0.144,train
dish_1565797645,,21.0,low,70.0,0.14,5.32,0.42,train
dish_1550873303,,205.649994,low,225.0,8.244,14.31,20.150002,train
dish_1564083534,,309.061981,low,307.0,18.611,13.395,24.459997,train
dish_1562615388,,360.182037,low,273.0,20.730438,25.77393,19.85861,train
dish_1568649312,,44.459999,low,78.0,0.234,10.92,0.546,train
dish_1562875870,,256.946411,low,233.0,17.797087,26.566978,21.725405,train
dish_1561664013,,280.443024,low,163.0,9.741618,8.592841,37.370922,train
dish_1561061123,,399.430664,low,357.0,20.405451,26.884327,31.093739,train
dish_1565972674,,613.592834,medium,426.0,44.663322,9.929046,41.692604,train
dish_1558638292,,190.309982,low,356.0,0.755,46.080002,3.179,train
dish_1562172600,,263.599976,low,370.0,6.02,16.43,30.68,train
dish_1566328961,,605.81781,medium,308.0,24.900572,39.994911,52.083549,train
dish_1561752680,,465.324982,medium,175.0,16.449999,58.625,19.6,train
dish_1568320427,,450.764099,medium,240.0,19.028429,40.598091,27.65624,train
dish_1551491048,,90.829994,low,118.0,6.606,5.945,4.48,train
dish_1550793582,,67.599998,low,52.0,0.156,14.56,1.404,train
dish_1559667948,,153.900009,low,57.0,4.56,22.971003,5.3124,train
dish_1568405183,,72.402832,low,64.0,6.906353,2.248366,1.364915,train
dish_1561578676,,212.034836,low,224.0,10.345771,13.637113,16.441778,train
dish_1566247003,,499.257019,medium,322.0,20.854633,38.104717,39.988472,train
dish_1551565845,,27.84,low,96.0,0.288,8.64,1.056,train
dish_1558114441,,258.450012,low,75.0,20.475,3.15,14.475,train
dish_1560787696,,37.869999,low,7.0,2.94,0.098,2.59,train
dish_1565382995,,23.210001,low,158.0,0.228,4.072,2.663,train
dish_1567613057,,406.68631,medium,749.0,4.968488,45.862511,40.6982,train
dish_1558029278,,146.069992,low,27.0,11.339999,0.378,9.99,train
dish_1558116001,,569.807007,medium,223.0,39.426998,27.921001,28.353001,train
dish_1561405887,,213.343475,low,139.0,5.735158,15.94918,23.363749,train
dish_1565119439,,465.412231,medium,189.0,19.563423,42.858475,27.351355,train
dish_1558460908,,151.999985,low,302.0,0.62,39.632,1.834,train
dish_1560801773,,13.5,low,54.0,0.162,2.7,0.972,train
dish_1558380014,,92.459999,low,134.0,0.268,24.120001,0.938,train
dish_1550712877,,618.472046,medium,172.0,51.18,15.851999,28.148001,train
dish_1558546558,,254.364014,low,44.0,21.780001,9.988,9.856,train
dish_1550710279,,9.02,low,22.0,0.044,2.2,0.198,train
dish_1558719994,,768.873047,medium,133.0,65.834999,30.191,29.792002,train
dish_1550773917,,137.949997,low,155.0,0.465,35.650002,1.705,train
dish_1551379605,,230.139999,low,172.0,12.226,22.007999,10.313999,train
dish_1551396678,,4.488,low,22.0,0.022,0.858,0.484,train
dish_1566402197,,480.946136,medium,736.0,8.78768,47.151623,47.279602,train
dish_1558635933,,33.32,low,98.0,0.196,7.84,0.784,train
dish_1564691352,,75.331001,low,71.0,1.704,15.62,2.201,train
dish_1558372695,,148.178009,low,43.0,11.739,1.806,8.299,train
dish_1550861605,,73.839996,low,142.0,0.284,19.879999,0.426,train
dish_1550791822,,124.799995,low,96.0,0.288,26.880001,2.592,train
dish_1551389684,,6.732,low,33.0,0.033,1.287,0.726,train
dish_1567714813,,389.459991,low,264.0,13.723999,5.836,59.284,train
dish_1558640477,,59.416,low,56.0,1.344,12.32,1.736,train
dish_1560456348,,210.282761,low,149.0,7.533189,4.561613,29.940079,train
dish_1572376754,,0.0,low,60.0,0.0,0.0,0.0,train
dish_1558636868,,46.248001,low,8.0,3.96,1.816,1.792,train
dish_1566851115,,81.554428,low,70.0,7.016817,4.183183,1.872132,train
dish_1566590946,,405.611877,medium,228.0,20.578852,8.976191,42.341148,train
dish_1563391681,,154.317169,low,143.0,16.664272,5.759966,16.284445,train
dish_1563563467,,40.750244,low,119.0,3.134634,2.554147,1.741463,train
dish_1563389413,,34.649998,low,99.0,0.396,6.93,2.376,train
dish_1550773591,,175.199997,low,122.0,11.85,5.644,11.54,train
dish_1561579902,,406.397736,medium,247.0,24.016941,9.004458,37.768024,train
dish_1563984729,,495.720032,medium,321.0,33.59,7.544,38.98,train
dish_1558373352,,69.0,low,100.0,0.2,18.0,0.7,train
dish_1559844113,,312.955017,low,356.0,12.968,49.254997,7.371,train
dish_1551489885,,43.5,low,30.0,1.8,0.45,6.3,train
dish_1558639045,,116.709999,low,110.0,2.64,24.200001,3.41,train
dish_1563295292,,119.019997,low,22.0,9.24,0.308,8.14,train
dish_1561739954,,276.119995,low,225.0,16.059999,16.556,15.39,train
dish_1562010929,,457.265839,medium,405.0,27.095516,25.63044,29.310972,train
dish_1562011727,,372.352112,low,182.0,22.290583,5.197382,35.659843,train
dish_1558550181,,28.98,low,42.0,0.084,7.56,0.294,train
dish_1559848929,,189.292007,low,321.0,0.494,49.501999,1.697,train
dish_1565118782,,557.521606,medium,353.0,34.1091,17.046598,43.740959,train
dish_1563812615,,402.784088,medium,386.0,18.810022,17.201342,39.896744,train
dish_1551377473,,210.039993,low,128.0,9.546,8.548,23.465,train
dish_1558381206,,342.388,low,153.0,24.582998,17.737,15.674,train
dish_1562700593,,385.773926,low,384.0,29.806803,18.611984,37.046314,train
dish_1562613403,,398.703369,low,315.0,25.434467,19.955114,24.512461,train
dish_1563218031,,419.769562,medium,426.0,17.155958,17.798939,47.788559,train
dish_1551566974,,70.650002,low,85.0,5.157,4.806,3.093,train
dish_1565640723,,15.12,low,54.0,0.216,2.862,1.188,train
dish_1564690167,,251.781372,low,207.0,10.885319,25.878613,15.266026,train
dish_1560444914,,62.340004,low,166.0,0.242,15.915999,0.906,train
dish_1571932341,,0.0,low,45.0,0.0,0.0,0.0,train
dish_1562789268,,569.511536,medium,350.0,22.733551,64.756828,32.585655,train
dish_1560529804,,15.3,low,51.0,0.102,3.876,0.306,train
dish_1574269354,,0.0,low,109.0,0.0,0.0,0.0,train
dish_1564000459,,485.186493,medium,217.0,16.882004,44.995647,36.453865,train
dish_1561662532,,166.455505,low,191.0,7.089837,23.749184,7.350388,train
dish_1561061658,,226.000137,low,227.0,12.284481,24.678637,8.949248,train
dish_1558639440,,60.32,low,116.0,0.232,16.24,0.348,train
dish_1551563925,,59.450001,low,41.0,2.46,0.615,8.61,train
dish_1551323794,,25.809999,low,89.0,0.267,8.01,0.979,train
dish_1560441339,,280.679993,low,154.0,18.092001,11.053999,17.479,train
dish_1563389786,,640.137939,medium,564.0,37.556004,30.394001,48.338997,train
dish_1551134824,,119.019997,low,150.0,1.113,23.689999,5.065,train
dish_1559589873,,11.88,low,54.0,0.162,1.782,1.674,train
dish_1565797671,,39.239998,low,102.0,0.236,9.799999,0.644,train
dish_1560961107,,352.820007,low,320.0,6.124001,67.513,8.6632,train
dish_1551566642,,5.74,low,14.0,0.028,1.4,0.126,train
dish_1572550690,,0.0,low,169.0,0.0,0.0,0.0,train
dish_1560442226,,83.790001,low,147.0,0.441,20.58,1.029,train
dish_1562010394,,188.610443,low,116.0,12.935694,3.708065,14.15958,train
dish_1559841979,,39.289997,low,85.0,0.287,9.13,1.192,train
dish_1563566810,,392.292175,low,331.0,18.451838,51.255371,9.994014,train
dish_1559243974,,431.21994,medium,306.0,25.580051,47.433929,12.482895,train
dish_1566242066,,46.0,low,40.0,4.28,2.52,0.32,train
dish_1550710917,,16.0,low,40.0,0.08,3.6,0.8,train
dish_1564685450,,623.007507,medium,288.0,35.372643,38.998962,37.391777,train
dish_1550705669,,148.050003,low,191.0,2.703,8.34,22.830002,train
dish_1565898402,,384.799225,low,229.0,19.544107,9.462811,39.424374,train
dish_1559933818,,115.066795,low,154.0,6.580434,12.20121,5.03466,train
dish_1550708221,,41.610001,low,57.0,2.736,1.083,4.56,train
dish_1562096343,,6.2,low,62.0,0.0,1.24,0.62,train
dish_1562184628,,444.01001,medium,121.0,32.879997,0.602,35.41,train
dish_1565036865,,434.854675,medium,199.0,19.686844,27.427927,34.376076,train
dish_1560444592,,244.421005,low,175.0,12.662,19.757999,12.376,train
dish_1562614158,,453.931671,medium,301.0,30.739628,14.829063,31.99674,train
dish_1561751897,,354.020905,low,199.0,17.961365,7.834482,36.95565,train
dish_1563206562,,98.208679,low,68.0,3.913208,15.203773,0.833962,train
dish_1565640894,,464.892029,medium,422.0,18.178001,20.476002,55.195004,train
dish_1565811390,,205.092285,low,266.0,7.622345,21.70455,14.384672,train
dish_1558639412,,32.98,low,97.0,0.194,7.76,0.776,train
dish_1561663068,,332.892792,low,168.0,15.890169,35.715992,12.027848,train
dish_1560366389,,46.909065,low,38.0,4.457482,1.529994,0.911943,train
dish_1561663035,,263.240997,low,99.0,9.306,33.165001,11.088,train
dish_1566851704,,461.160156,medium,348.0,18.996983,46.817013,26.711891,train
dish_1551374560,,96.049995,low,195.0,0.52,23.23,2.338,train
dish_1561404458,,410.311737,medium,259.0,24.921593,15.13535,33.127415,train
dish_1558373284,,389.39801,low,113.0,30.849001,4.746,21.809,train
dish_1563218201,,352.872009,low,156.0,23.244001,0.156,35.256001,train
dish_1561494032,,185.437851,low,307.0,14.117637,12.507152,5.158412,train
dish_1550704903,,30.4,low,76.0,0.152,6.84,1.52,train
dish_1558122740,,260.149994,low,304.0,7.703,22.625002,28.618999,train
dish_1567019993,,28.083149,low,55.0,0.703702,4.87714,1.841452,train
dish_1562947020,,533.117126,medium,333.0,40.118572,5.280429,35.67857,train
dish_1561577177,,234.606445,low,156.0,11.785346,24.279522,9.124969,train
dish_1558547205,,291.174988,low,186.0,12.676999,37.510998,9.297001,train
dish_1558717604,,73.839996,low,142.0,0.284,19.879999,0.426,train
dish_1558544427,,160.164993,low,103.0,10.815,1.236,12.875,train
dish_1566316525,,223.888092,low,83.0,20.465044,2.697224,7.660691,train
dish_1561393550,,172.480011,low,176.0,7.568,5.984,19.360001,train
dish_1562702379,,100.882935,low,227.0,6.206042,9.873425,3.944872,train
dish_1551322934,,7.48,low,34.0,0.102,1.122,1.054,train
dish_1567024224,,354.945831,low,315.0,12.855191,42.525387,18.173998,train
dish_1562958809,,511.673645,medium,389.0,24.147148,44.695526,28.865578,train
dish_1551491216,,97.68,low,66.0,7.26,1.056,6.6,train
dish_1560801797,,25.655659,low,96.0,0.700594,4.108631,1.344873,train
dish_1551493883,,6.15,low,15.0,0.03,1.5,0.135,train
dish_1564073641,,49.767807,low,52.0,1.268293,9.131708,0.507317,train
dish_1558632959,,16.02,low,89.0,0.178,3.471,0.801,train
dish_1551228876,,6.97,low,17.0,0.034,1.7,0.153,train
dish_1565894910,,537.113037,medium,179.0,21.353001,67.945007,18.191,train
dish_1551226442,,87.440002,low,126.0,0.976,18.01,4.374,train
dish_1558628888,,111.959999,low,72.0,7.56,0.864,9.0,train
dish_1567537352,,50.792469,low,73.0,4.293021,2.561213,1.209936,train
dish_1560798744,,357.152008,low,220.0,14.164,39.889,19.320002,train
dish_1565195436,,340.958527,low,164.0,20.772194,19.309807,18.284878,train
dish_1561580552,,22.25,low,89.0,0.267,4.45,1.602,train
dish_1561578188,,57.990978,low,201.0,1.453176,10.810784,2.82298,train
dish_1561493975,,130.851608,low,106.0,12.434031,4.267878,2.54384,train
dish_1562775549,,174.977127,low,252.0,3.399757,18.531387,16.886642,train
dish_1567785739,,168.576462,low,177.0,9.348528,21.464273,1.382379,train
dish_1563898688,,32.549999,low,93.0,0.372,6.51,2.232,train
dish_1558628921,,24.6,low,60.0,0.12,6.0,0.54,train
dish_1562612974,,8.96,low,32.0,0.128,1.696,0.704,train
dish_1564518454,,164.858002,low,62.0,5.828,20.77,6.944,train
dish_1567537185,,402.981781,medium,185.0,22.945698,7.198614,38.144672,train
dish_1566230258,,357.959961,low,585.0,3.924,24.834,47.400002,train
dish_1565726949,,451.546997,medium,372.0,27.147779,22.201359,29.088448,train
dish_1563307519,,574.115173,medium,335.0,30.811615,18.411123,51.720291,train
dish_1565884692,,212.159988,low,408.0,0.816,2.856,40.799999,train
dish_1563389446,,117.787598,low,173.0,8.123614,10.055328,3.871456,train
dish_1560798785,,379.652008,low,310.0,14.433999,44.389,20.939999,train
dish_1561753238,,298.034393,low,333.0,13.71139,14.026631,28.881098,train
dish_1558633221,,176.878998,low,449.0,1.417,42.901001,4.438,train
dish_1563813308,,224.982895,low,76.0,16.446194,3.901661,15.332276,train
dish_1551488807,,194.5,low,125.0,12.733001,18.540001,5.615,train
dish_1561062555,,47.093922,low,32.0,3.147569,4.405365,1.027732,train
dish_1575307819,,0.0,low,114.0,0.0,0.0,0.0,train
dish_1562787745,,85.357742,low,58.0,5.704968,7.984723,1.862764,train
dish_1550793525,,30.449999,low,87.0,0.348,6.09,2.088,train
dish_1558641954,,18.360001,low,102.0,0.204,3.978,0.918,train
dish_1559675146,,19.07,low,45.0,0.121,4.19,1.18,train
dish_1566502505,,454.517365,medium,275.0,22.45969,33.146801,31.874937,train
dish_1573665080,,0.0,low,340.0,0.0,0.0,0.0,train
dish_1565896745,,368.540344,low,244.0,25.222511,10.737839,27.187071,train
dish_1565898723,,603.390259,medium,588.0,12.773447,19.593021,98.138496,train
dish_1566414686,,646.176697,medium,407.0,22.089535,20.808079,86.652031,train
dish_1559848882,,143.062012,low,254.0,0.36,37.441998,1.228,train
dish_1566933498,,318.482666,low,284.0,17.559082,12.097746,28.37812,train
dish_1550863285,,146.849991,low,165.0,0.495,37.950001,1.815,train
dish_1560801829,,256.89563,low,178.0,10.540594,30.348633,11.184874,train
dish_1573232499,,0.0,low,474.0,0.0,0.0,0.0,train
dish_1561662160,,41.838322,low,36.0,3.37508,2.752816,0.63016,train
dish_1573233271,,0.0,low,122.0,0.0,0.0,0.0,train
dish_1560455000,,12.800001,low,84.0,0.11,2.725,0.785,train
dish_1558376437,,13.26,low,39.0,0.078,3.12,0.312,train
dish_1568666061,,260.434052,low,253.0,9.43398,29.812946,15.994325,train
dish_1550707156,,645.002014,medium,335.0,43.278999,26.605999,35.140999,train
dish_1557862738,,319.779999,low,118.0,22.42,0.0,29.5,train
dish_1566920304,,296.399994,low,570.0,1.14,3.99,57.0,train
dish_1562876732,,350.566833,low,291.0,13.169589,36.560165,27.639404,train
dish_1551487288,,30.66,low,42.0,2.016,0.798,3.36,train
dish_1561492628,,13.64,low,31.0,0.651,1.333,0.992,train
dish_1551393161,,484.329987,medium,190.0,34.821003,31.131001,18.821001,train
dish_1560442279,,333.769989,low,222.0,17.103998,28.882,16.717001,train
dish_1559849412,,352.641022,low,61.0,30.195,13.847,13.664001,train
dish_1566329021,,792.680847,medium,486.0,28.006495,74.708344,59.259876,train
dish_1566402095,,421.11615,medium,577.0,8.430679,32.411625,46.206608,train
dish_1564685360,,304.052368,low,129.0,20.049007,4.989798,25.973656,train
dish_1550863078,,60.310001,low,115.0,0.212,15.21,0.816,train
dish_1565207662,,145.937561,low,128.0,11.480614,12.175006,14.462402,train
dish_1564415140,,199.893661,low,239.0,7.645512,10.607489,19.387804,train
dish_1551382060,,44.200001,low,65.0,0.91,7.8,1.56,train
dish_1563813436,,418.75946,medium,242.0,25.918316,25.07654,22.035324,train
dish_1557861605,,35.099998,low,39.0,5.07,0.0,7.176,train
dish_1558380804,,7.56,low,27.0,0.108,1.431,0.594,train
dish_1551391083,,191.339996,low,282.0,7.175,24.550999,12.249,train
dish_1559593746,,156.962936,low,186.0,12.440333,9.556887,3.499168,train
dish_1565194684,,196.559998,low,378.0,0.756,2.646,37.799999,train
dish_1551564282,,104.510002,low,153.0,3.572,14.605,6.124,train
dish_1564590190,,194.015839,low,298.0,3.398219,40.652782,2.335488,train
dish_1551224089,,6.38,low,29.0,0.087,0.957,0.899,train
dish_1568313527,,48.920002,low,71.0,3.496,4.577,1.518,train
dish_1550772367,,162.299988,low,30.0,12.599999,0.42,11.1,train
dish_1560360148,,587.794006,medium,317.0,33.510998,41.481003,29.463799,train
dish_1565711527,,484.807251,medium,302.0,32.015488,33.92815,18.478689,train
dish_1562960437,,97.290001,low,69.0,4.692,12.42,1.449,train
dish_1566332085,,24.75,low,163.0,0.26,4.3,2.865,train
dish_1565119493,,529.144897,medium,280.0,24.306738,46.864986,29.865883,train
dish_1557936599,,22.049999,low,63.0,0.252,4.41,1.512,train
dish_1559059954,,108.199997,low,20.0,8.4,0.28,7.4,train
dish_1560443437,,116.279999,low,204.0,0.612,28.559999,1.428,train
dish_1564000417,,340.35199,low,128.0,12.032,42.880001,14.336,train
dish_1551377438,,112.559998,low,28.0,9.240001,0.364,7.0,train
dish_1559844611,,55.889999,low,81.0,0.162,14.580001,0.567,train
dish_1563480608,,886.946472,high,650.0,40.421227,42.644722,83.222633,train
dish_1565021011,,211.919006,low,73.0,10.439,23.871,5.767,train
dish_1562961609,,423.541779,medium,186.0,17.73101,35.247433,29.078554,train
dish_1562180157,,1009.176697,high,557.0,72.163277,25.456959,63.837643,train
dish_1572538461,,0.0,low,167.0,0.0,0.0,0.0,train
dish_1562700885,,29.25,low,117.0,0.351,5.85,2.106,train
dish_1559751775,,309.235992,low,254.0,13.139999,30.107998,16.768,train
dish_1561575445,,35.458431,low,123.0,0.886118,6.612745,1.730431,train
dish_1551563119,,32.489998,low,57.0,0.171,7.98,0.399,train
dish_1561739212,,134.01001,low,214.0,0.325,23.797001,8.347,train
dish_1558636813,,60.720001,low,88.0,0.176,15.84,0.616,train
dish_1560357792,,145.150009,low,50.0,7.150001,16.35,3.95,train
dish_1567785654,,51.779999,low,96.0,0.204,13.02,0.588,train
dish_1573491305,,0.0,low,70.0,0.0,0.0,0.0,train
dish_1558468632,,169.949997,low,103.0,3.708,0.0,31.93,train
dish_1563811662,,245.733765,low,254.0,15.434496,12.357816,15.536933,train
dish_1550711746,,96.150009,low,255.0,4.593,7.8,9.608,train
dish_1566850142,,464.951172,medium,284.0,31.75317,9.052546,35.226067,train
dish_1561578623,,208.514832,low,208.0,10.297771,13.109113,15.945778,train
dish_1557853154,,18.810001,low,57.0,0.171,4.56,0.399,train
dish_1561664042,,285.042999,low,209.0,9.741618,9.51284,37.830917,train
dish_1551323073,,241.319992,low,198.0,10.554,23.33,12.352,train
dish_1566328988,,747.747803,medium,398.0,26.880571,66.904915,56.313553,train
dish_1551226840,,109.799995,low,122.0,15.86,0.0,22.448,train
dish_1551375142,,46.739998,low,82.0,0.246,11.48,0.574,train
dish_1550792023,,27.559999,low,53.0,0.106,7.42,0.159,train
dish_1563565761,,88.662773,low,159.0,7.853437,5.880221,11.434039,train
dish_1550861458,,183.955994,low,126.0,10.012,15.402,8.137,train
dish_1560368764,,207.098907,low,270.0,15.165788,14.017039,7.992478,train
dish_1558641358,,24.25,low,97.0,0.291,4.85,1.746,train
dish_1558723096,,16.5,low,66.0,0.198,3.3,1.188,train
dish_1565727875,,485.674011,medium,365.0,22.055,27.248001,46.559998,train
dish_1560367116,,108.409973,low,211.0,6.256616,12.151617,9.205687,train
dish_1562603536,,75.739998,low,14.0,5.88,0.196,5.18,train
dish_1559578551,,124.429993,low,23.0,9.66,0.322,8.51,train
dish_1563911185,,159.809174,low,133.0,5.896484,7.845087,18.49971,train
dish_1551318603,,84.32,low,124.0,1.736,14.88,2.976,train
dish_1550708440,,37.5,low,75.0,0.075,9.75,0.375,train
dish_1550778694,,160.119995,low,164.0,3.792,29.779999,2.936,train
dish_1562686664,,119.129997,low,209.0,0.627,29.26,1.463,train
dish_1563567978,,118.96312,low,114.0,13.726029,3.8764,15.666928,train
dish_1551224928,,67.079994,low,129.0,0.258,18.059999,0.387,train
dish_1551304571,,121.360001,low,82.0,9.02,1.312,8.2,train
dish_1566934057,,66.090729,low,193.0,5.083902,4.142439,2.82439,train
dish_1551486571,,31.679998,low,33.0,0.495,6.93,1.122,train
dish_1561737200,,478.582001,medium,262.0,32.230999,5.929,37.081001,train
dish_1558639849,,23.369999,low,57.0,0.114,5.7,0.513,train
dish_1550775318,,333.850006,low,55.0,29.700001,11.549999,11.0,train
dish_1566414642,,219.809998,low,145.0,7.812,14.580001,21.541,train
dish_1560529825,,52.919998,low,117.0,0.3,13.115999,0.768,train
dish_1563389079,,50.428173,low,119.0,0.961533,10.105691,1.918856,train
dish_1566413356,,183.979996,low,164.0,3.952,2.196,33.699001,train
dish_1551381050,,217.880005,low,102.0,8.707001,27.549,9.472,train
dish_1576171204,,0.0,low,252.0,0.0,0.0,0.0,train
dish_1551124407,,141.350006,low,166.0,7.693,9.824,10.034,train
dish_1550861388,,33.110001,low,43.0,0.043,7.31,0.86,train
dish_1561663786,,46.683998,low,44.0,1.056,9.68,1.364,train
dish_1563304301,,190.950912,low,151.0,8.933062,23.621746,4.687849,train
dish_1566246946,,342.789398,low,138.0,15.283058,31.629374,19.341145,train
dish_1565974409,,688.649963,medium,228.0,50.0,5.48,51.470001,train
dish_1560367676,,430.621216,medium,198.0,25.719105,6.42366,40.699318,train
dish_1551227628,,81.309998,low,243.0,0.701,16.920002,5.846,train
dish_1551323262,,42.0,low,84.0,0.084,10.92,0.42,train
dish_1550773430,,90.279999,low,61.0,6.71,0.976,6.1,train
dish_1551234214,,2.9,low,29.0,0.0,0.58,0.29,train
dish_1562181285,,796.922119,medium,324.0,57.774529,17.129475,51.892128,train
dish_1551390872,,124.290001,low,206.0,1.132,27.68,3.996,train
dish_1550777860,,89.679993,low,178.0,0.401,19.720001,3.068,train
dish_1564590146,,141.005844,low,205.0,3.119219,27.632782,1.684488,train
dish_1551122914,,190.139999,low,160.0,9.438,16.685999,10.151999,train
dish_1561663580,,432.063416,medium,307.0,9.844143,31.344984,51.432281,train
dish_1565798531,,61.576214,low,61.0,5.820787,2.255222,0.83088,train
dish_1568061234,,290.692169,low,358.0,8.81223,44.044918,10.465634,train
dish_1562169762,,262.330139,low,210.0,18.239729,6.993764,17.674047,train
dish_1565118999,,200.386719,low,288.0,16.936852,10.10451,4.773446,train
dish_1558723926,,19.26,low,107.0,0.214,4.173,0.963,train
dish_1558724607,,54.720001,low,152.0,0.152,13.68,0.76,train
dish_1557863012,,3.1,low,31.0,0.0,0.62,0.31,train
dish_1551236417,,68.150002,low,47.0,2.82,0.705,9.87,train
dish_1559843052,,53.5,low,130.0,0.39,13.049999,0.963,train
dish_1565984345,,210.357925,low,353.0,9.083899,20.663086,14.688022,train
dish_1551306860,,59.509998,low,11.0,4.62,0.154,4.07,train
dish_1562099053,,98.382996,low,37.0,3.478,12.395,4.144,train
dish_1550876619,,10.2,low,30.0,0.21,2.04,0.21,train
dish_1565031338,,296.240448,low,215.0,16.466574,8.770726,27.085739,train
dish_1565898511,,57.16,low,102.0,4.404,4.938,0.878,train
dish_1562690074,,263.402344,low,104.0,21.608747,3.018018,14.246227,train
dish_1573848859,,0.0,low,277.0,0.0,0.0,0.0,train
dish_1550711244,,118.32,low,174.0,2.436,20.879999,4.176,train
dish_1563824304,,75.800003,low,122.0,3.981,10.008,1.621,train
dish_1558379182,,323.736023,low,56.0,27.720001,12.712,12.544001,train
dish_1558722125,,497.166016,medium,86.0,42.57,19.521999,19.264,train
