image_path,food_label,portion_label,split,use_for_portion,labeling_batch
data/food101_subset/pasta/pasta_0983.jpg,pasta,small,test,yes,additional_1000
data/food101_subset/pasta/pasta_0504.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0159.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0482.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0916.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0501.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0902.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0318.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0409.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0070.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0286.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0678.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0412.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0495.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0681.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0379.jpg,pasta,medium,val,yes,additional_1000
data/food101_subset/pasta/pasta_0014.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0535.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0991.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0370.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0062.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0521.jpg,pasta,medium,val,yes,additional_1000
data/food101_subset/pasta/pasta_0650.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0135.jpg,pasta,large,val,yes,additional_1000
data/food101_subset/pasta/pasta_0851.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0672.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0098.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0950.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0375.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0506.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0455.jpg,pasta,small,test,yes,additional_1000
data/food101_subset/pasta/pasta_0485.jpg,pasta,large,test,yes,additional_1000
data/food101_subset/pasta/pasta_0538.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0374.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0744.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0761.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0545.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0864.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0935.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0395.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0011.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0483.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0218.jpg,pasta,medium,val,yes,additional_1000
data/food101_subset/pasta/pasta_0297.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0831.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0152.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0265.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0228.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0074.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0371.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0490.jpg,pasta,large,val,yes,additional_1000
data/food101_subset/pasta/pasta_0224.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0162.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0124.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0329.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0548.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0429.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0036.jpg,pasta,large,val,yes,additional_1000
data/food101_subset/pasta/pasta_0378.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0405.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0055.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0866.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0943.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0390.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0928.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0335.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0433.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0758.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0441.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0517.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0873.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0739.jpg,pasta,large,val,yes,additional_1000
data/food101_subset/pasta/pasta_0266.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0020.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0750.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0180.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0837.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0054.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0992.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0050.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0277.jpg,pasta,small,test,yes,additional_1000
data/food101_subset/pasta/pasta_0745.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0605.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0393.jpg,pasta,medium,val,yes,additional_1000
data/food101_subset/pasta/pasta_0823.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0383.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0805.jpg,pasta,medium,val,yes,additional_1000
data/food101_subset/pasta/pasta_0132.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0503.jpg,pasta,medium,val,yes,additional_1000
data/food101_subset/pasta/pasta_0869.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0463.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0924.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0985.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0563.jpg,pasta,large,test,yes,additional_1000
data/food101_subset/pasta/pasta_0456.jpg,pasta,small,val,yes,additional_1000
data/food101_subset/pasta/pasta_0645.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0302.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0636.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0999.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0465.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0460.jpg,pasta,large,test,yes,additional_1000
data/food101_subset/pasta/pasta_0296.jpg,pasta,medium,val,yes,additional_1000
data/food101_subset/pasta/pasta_0187.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0042.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0462.jpg,pasta,large,val,yes,additional_1000
data/food101_subset/pasta/pasta_0090.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0041.jpg,pasta,large,val,yes,additional_1000
data/food101_subset/pasta/pasta_0524.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0872.jpg,pasta,small,test,yes,additional_1000
data/food101_subset/pasta/pasta_0389.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0280.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0898.jpg,pasta,large,test,yes,additional_1000
data/food101_subset/pasta/pasta_0243.jpg,pasta,large,val,yes,additional_1000
data/food101_subset/pasta/pasta_0939.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0549.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0283.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0354.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0673.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0071.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0562.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0922.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0315.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0155.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0637.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0138.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0093.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0702.jpg,pasta,medium,val,yes,additional_1000
data/food101_subset/pasta/pasta_0386.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0448.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0023.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0640.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0361.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0481.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0841.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0516.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0708.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0250.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0119.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0110.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0358.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0133.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0268.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0895.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0576.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0919.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0447.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0536.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0751.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0519.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0109.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0931.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0986.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0086.jpg,pasta,small,val,yes,additional_1000
data/food101_subset/pasta/pasta_0602.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0909.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0940.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0151.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0990.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0732.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0988.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0037.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0810.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0677.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0961.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0064.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0757.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0723.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0367.jpg,pizza,medium,test,yes,additional_1000
data/food101_subset/pizza/pizza_0190.jpg,pizza,small,test,yes,additional_1000
data/food101_subset/pizza/pizza_0262.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0776.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0984.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0099.jpg,pizza,large,val,yes,additional_1000
data/food101_subset/pizza/pizza_0772.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0701.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0854.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0438.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0784.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0401.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0679.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0906.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0782.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0301.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0242.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0215.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0947.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0973.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0804.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0425.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0472.jpg,pizza,medium,val,yes,additional_1000
data/food101_subset/pizza/pizza_0949.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0843.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0558.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0601.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0202.jpg,pizza,small,test,yes,additional_1000
data/food101_subset/pizza/pizza_0665.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0184.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0278.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0149.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0541.jpg,pizza,large,val,yes,additional_1000
data/food101_subset/pizza/pizza_0983.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0504.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0159.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0482.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0916.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0501.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0902.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0318.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0409.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0070.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0286.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0678.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0412.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0495.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0681.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0379.jpg,pizza,large,val,yes,additional_1000
data/food101_subset/pizza/pizza_0014.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0535.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0991.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0370.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0062.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0521.jpg,pizza,medium,val,yes,additional_1000
data/food101_subset/pizza/pizza_0650.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0135.jpg,pizza,medium,val,yes,additional_1000
data/food101_subset/pizza/pizza_0851.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0672.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0098.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0950.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0375.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0506.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0455.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0485.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0538.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0374.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0744.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0761.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0545.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0864.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0935.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0395.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0011.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0483.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0218.jpg,pizza,medium,val,yes,additional_1000
data/food101_subset/pizza/pizza_0297.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0831.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0152.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0265.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0228.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0074.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0371.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0490.jpg,pizza,large,val,yes,additional_1000
data/food101_subset/pizza/pizza_0224.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0162.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0124.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0329.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0548.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0429.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0036.jpg,pizza,medium,val,yes,additional_1000
data/food101_subset/pizza/pizza_0378.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0405.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0055.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0866.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0943.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0390.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0928.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0335.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0433.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0758.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0441.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0517.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0873.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0739.jpg,pizza,large,val,yes,additional_1000
data/food101_subset/pizza/pizza_0266.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0020.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0750.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0180.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0837.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0054.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0992.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0050.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0277.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0745.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0605.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0393.jpg,pizza,medium,val,yes,additional_1000
data/food101_subset/pizza/pizza_0823.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0383.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0805.jpg,pizza,large,val,yes,additional_1000
data/food101_subset/pizza/pizza_0132.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0503.jpg,pizza,medium,val,yes,additional_1000
data/food101_subset/pizza/pizza_0869.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0463.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0924.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0985.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0563.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0456.jpg,pizza,large,val,yes,additional_1000
data/food101_subset/pizza/pizza_0645.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0302.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0636.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0999.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0465.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0460.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0296.jpg,pizza,medium,val,yes,additional_1000
data/food101_subset/pizza/pizza_0187.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0042.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0462.jpg,pizza,large,val,yes,additional_1000
data/food101_subset/pizza/pizza_0090.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0041.jpg,pizza,medium,val,yes,additional_1000
data/food101_subset/pizza/pizza_0524.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0872.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0389.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0280.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0898.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0243.jpg,pizza,medium,val,yes,additional_1000
data/food101_subset/pizza/pizza_0939.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0549.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0283.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0354.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0673.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0071.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0562.jpg,pizza,large,test,yes,additional_1000
data/food101_subset/pizza/pizza_0922.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0315.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0155.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0637.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0138.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0093.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0702.jpg,pizza,large,val,yes,additional_1000
data/food101_subset/pizza/pizza_0386.jpg,pizza,medium,test,yes,additional_1000
data/food101_subset/pizza/pizza_0448.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0023.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0640.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0361.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0481.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0841.jpg,pizza,medium,test,yes,additional_1000
data/food101_subset/pizza/pizza_0516.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0708.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0250.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0119.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0110.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0358.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0133.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0268.jpg,pizza,small,train,yes,additional_1000
data/food101_subset/pizza/pizza_0895.jpg,pizza,large,train,yes,additional_1000
data/food101_subset/pizza/pizza_0576.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0919.jpg,pizza,medium,train,yes,additional_1000
data/food101_subset/pizza/pizza_0447.jpg,pizza,large,train,yes,additional_1000
